date,role,shift_type,hours_worked,hourly_rate,total_pay,staff_id
2024-03-27,Cocinero,Cierre,8,4500,36000,COC-908
2024-03-27,Bartender,Cierre,8,4000,32000,BAR-511
2024-03-27,Bartender,Apertura,8,4000,32000,BAR-244
2024-03-27,Admin,Full,9,6000,54000,ADM-001
2024-03-28,Garzon,Cierre,8,3500,28000,GAR-441
2024-03-28,Garzon,Intermedio,8,3500,28000,GAR-539
2024-03-28,Garzon,Cierre,8,3500,28000,GAR-157
2024-03-28,Garzon,Cierre,8,3500,28000,GAR-101
2024-03-28,Cocinero,Apertura,8,4500,36000,COC-448
2024-03-28,Cocinero,Cierre,8,4500,36000,COC-873
2024-03-28,Cocinero,Cierre,8,4500,36000,COC-559
2024-03-28,Bartender,Cierre,8,4000,32000,BAR-554
2024-03-28,Bartender,Cierre,8,4000,32000,BAR-757
2024-03-28,Admin,Full,9,6000,54000,ADM-001
2024-03-29,Garzon,Apertura,8,3500,28000,GAR-654
2024-03-29,Garzon,Cierre,8,3500,28000,GAR-603
2024-03-29,Garzon,Apertura,8,3500,28000,GAR-397
2024-03-29,Garzon,Apertura,8,3500,28000,GAR-598
2024-03-29,Garzon,Cierre,8,3500,28000,GAR-464
2024-03-29,Garzon,Cierre,8,3500,28000,GAR-560
2024-03-29,Cocinero,Cierre,8,4500,36000,COC-973
2024-03-29,Cocinero,Cierre,8,4500,36000,COC-409
2024-03-29,Cocinero,Intermedio,8,4500,36000,COC-772
2024-03-29,Cocinero,Apertura,8,4500,36000,COC-794
2024-03-29,Bartender,Cierre,8,4000,32000,BAR-485
2024-03-29,Bartender,Cierre,8,4000,32000,BAR-297
2024-03-29,Bartender,Intermedio,8,4000,32000,BAR-759
2024-03-29,Admin,Full,9,6000,54000,ADM-001
2024-03-30,Garzon,Apertura,8,3500,28000,GAR-536
2024-03-30,Garzon,Cierre,8,3500,28000,GAR-229
2024-03-30,Garzon,Cierre,8,3500,28000,GAR-866
2024-03-30,Garzon,Cierre,8,3500,28000,GAR-184
2024-03-30,Cocinero,Cierre,8,4500,36000,COC-254
2024-03-30,Cocinero,Cierre,8,4500,36000,COC-273
2024-03-30,Bartender,Cierre,8,4000,32000,BAR-671
2024-03-30,Bartender,Apertura,8,4000,32000,BAR-522
2024-03-30,Admin,Full,9,6000,54000,ADM-001
2024-03-31,Garzon,Intermedio,8,3500,28000,GAR-714
2024-03-31,Garzon,Cierre,8,3500,28000,GAR-653
2024-03-31,Cocinero,Apertura,8,4500,36000,COC-489
2024-03-31,Cocinero,Cierre,8,4500,36000,COC-803
2024-03-31,Bartender,Apertura,8,4000,32000,BAR-826
2024-03-31,Admin,Full,9,6000,54000,ADM-001
2024-04-01,Garzon,Apertura,8,3500,28000,GAR-842
2024-04-01,Garzon,Apertura,8,3500,28000,GAR-276
2024-04-01,Garzon,Cierre,8,3500,28000,GAR-929
2024-04-01,Cocinero,Cierre,8,4500,36000,COC-467
2024-04-01,Cocinero,Apertura,8,4500,36000,COC-748
2024-04-01,Bartender,Intermedio,8,4000,32000,BAR-869
2024-04-01,Admin,Full,9,6000,54000,ADM-001
2024-04-02,Garzon,Intermedio,8,3500,28000,GAR-886
2024-04-02,Garzon,Apertura,8,3500,28000,GAR-617
2024-04-02,Garzon,Intermedio,8,3500,28000,GAR-436
2024-04-02,Garzon,Apertura,8,3500,28000,GAR-948
2024-04-02,Cocinero,Apertura,8,4500,36000,COC-420
2024-04-02,Cocinero,Intermedio,8,4500,36000,COC-645
2024-04-02,Cocinero,Intermedio,8,4500,36000,COC-871
2024-04-02,Bartender,Cierre,8,4000,32000,BAR-608
2024-04-02,Bartender,Intermedio,8,4000,32000,BAR-949
2024-04-02,Admin,Full,9,6000,54000,ADM-001
2024-04-03,Garzon,Cierre,8,3500,28000,GAR-378
2024-04-03,Garzon,Cierre,8,3500,28000,GAR-588
2024-04-03,Cocinero,Intermedio,8,4500,36000,COC-903
2024-04-03,Cocinero,Cierre,8,4500,36000,COC-669
2024-04-03,Bartender,Apertura,8,4000,32000,BAR-866
2024-04-03,Admin,Full,9,6000,54000,ADM-001
2024-04-04,Garzon,Intermedio,8,3500,28000,GAR-604
2024-04-04,Garzon,Cierre,8,3500,28000,GAR-188
2024-04-04,Garzon,Cierre,8,3500,28000,GAR-413
2024-04-04,Garzon,Intermedio,8,3500,28000,GAR-894
2024-04-04,Garzon,Intermedio,8,3500,28000,GAR-455
2024-04-04,Garzon,Intermedio,8,3500,28000,GAR-391
2024-04-04,Garzon,Cierre,8,3500,28000,GAR-962
2024-04-04,Cocinero,Intermedio,8,4500,36000,COC-610
2024-04-04,Cocinero,Cierre,8,4500,36000,COC-323
2024-04-04,Cocinero,Cierre,8,4500,36000,COC-543
2024-04-04,Cocinero,Intermedio,8,4500,36000,COC-602
2024-04-04,Cocinero,Intermedio,8,4500,36000,COC-357
2024-04-04,Bartender,Intermedio,8,4000,32000,BAR-642
2024-04-04,Bartender,Apertura,8,4000,32000,BAR-961
2024-04-04,Bartender,Cierre,8,4000,32000,BAR-159
2024-04-04,Admin,Full,9,6000,54000,ADM-001
2024-04-05,Garzon,Apertura,8,3500,28000,GAR-539
2024-04-05,Garzon,Cierre,8,3500,28000,GAR-793
2024-04-05,Garzon,Cierre,8,3500,28000,GAR-607
2024-04-05,Garzon,Cierre,8,3500,28000,GAR-855
2024-04-05,Cocinero,Cierre,8,4500,36000,COC-797
2024-04-05,Cocinero,Intermedio,8,4500,36000,COC-132
2024-04-05,Cocinero,Intermedio,8,4500,36000,COC-730
2024-04-05,Bartender,Cierre,8,4000,32000,BAR-215
2024-04-05,Bartender,Cierre,8,4000,32000,BAR-972
2024-04-05,Admin,Full,9,6000,54000,ADM-001
2024-04-06,Garzon,Apertura,8,3500,28000,GAR-579
2024-04-06,Garzon,Cierre,8,3500,28000,GAR-317
2024-04-06,Garzon,Intermedio,8,3500,28000,GAR-165
2024-04-06,Garzon,Apertura,8,3500,28000,GAR-959
2024-04-06,Cocinero,Intermedio,8,4500,36000,COC-501
2024-04-06,Cocinero,Cierre,8,4500,36000,COC-618
2024-04-06,Cocinero,Apertura,8,4500,36000,COC-299
2024-04-06,Bartender,Cierre,8,4000,32000,BAR-976
2024-04-06,Bartender,Apertura,8,4000,32000,BAR-647
2024-04-06,Admin,Full,9,6000,54000,ADM-001
2024-04-07,Garzon,Cierre,8,3500,28000,GAR-836
2024-04-07,Garzon,Cierre,8,3500,28000,GAR-257
2024-04-07,Cocinero,Cierre,8,4500,36000,COC-259
2024-04-07,Cocinero,Cierre,8,4500,36000,COC-117
2024-04-07,Bartender,Cierre,8,4000,32000,BAR-240
2024-04-07,Admin,Full,9,6000,54000,ADM-001
2024-04-08,Garzon,Apertura,8,3500,28000,GAR-246
2024-04-08,Garzon,Apertura,8,3500,28000,GAR-854
2024-04-08,Garzon,Apertura,8,3500,28000,GAR-130
2024-04-08,Cocinero,Cierre,8,4500,36000,COC-161
2024-04-08,Cocinero,Cierre,8,4500,36000,COC-717
2024-04-08,Bartender,Cierre,8,4000,32000,BAR-641
2024-04-08,Admin,Full,9,6000,54000,ADM-001
2024-04-09,Garzon,Cierre,8,3500,28000,GAR-782
2024-04-09,Garzon,Apertura,8,3500,28000,GAR-965
2024-04-09,Garzon,Intermedio,8,3500,28000,GAR-437
2024-04-09,Cocinero,Apertura,8,4500,36000,COC-775
2024-04-09,Cocinero,Cierre,8,4500,36000,COC-882
2024-04-09,Bartender,Apertura,8,4000,32000,BAR-429
2024-04-09,Admin,Full,9,6000,54000,ADM-001
2024-04-10,Garzon,Cierre,8,3500,28000,GAR-142
2024-04-10,Garzon,Apertura,8,3500,28000,GAR-432
2024-04-10,Garzon,Apertura,8,3500,28000,GAR-794
2024-04-10,Garzon,Intermedio,8,3500,28000,GAR-928
2024-04-10,Cocinero,Intermedio,8,4500,36000,COC-811
2024-04-10,Cocinero,Intermedio,8,4500,36000,COC-554
2024-04-10,Cocinero,Cierre,8,4500,36000,COC-782
2024-04-10,Bartender,Cierre,8,4000,32000,BAR-116
2024-04-10,Bartender,Cierre,8,4000,32000,BAR-744
2024-04-10,Admin,Full,9,6000,54000,ADM-001
2024-04-11,Garzon,Intermedio,8,3500,28000,GAR-906
2024-04-11,Garzon,Intermedio,8,3500,28000,GAR-802
2024-04-11,Garzon,Apertura,8,3500,28000,GAR-972
2024-04-11,Cocinero,Cierre,8,4500,36000,COC-192
2024-04-11,Cocinero,Cierre,8,4500,36000,COC-739
2024-04-11,Bartender,Cierre,8,4000,32000,BAR-359
2024-04-11,Admin,Full,9,6000,54000,ADM-001
2024-04-12,Garzon,Cierre,8,3500,28000,GAR-502
2024-04-12,Garzon,Intermedio,8,3500,28000,GAR-909
2024-04-12,Garzon,Cierre,8,3500,28000,GAR-976
2024-04-12,Garzon,Cierre,8,3500,28000,GAR-153
2024-04-12,Cocinero,Cierre,8,4500,36000,COC-323
2024-04-12,Cocinero,Cierre,8,4500,36000,COC-167
2024-04-12,Cocinero,Apertura,8,4500,36000,COC-841
2024-04-12,Bartender,Cierre,8,4000,32000,BAR-644
2024-04-12,Bartender,Cierre,8,4000,32000,BAR-175
2024-04-12,Admin,Full,9,6000,54000,ADM-001
2024-04-13,Garzon,Apertura,8,3500,28000,GAR-605
2024-04-13,Garzon,Intermedio,8,3500,28000,GAR-994
2024-04-13,Garzon,Apertura,8,3500,28000,GAR-466
2024-04-13,Garzon,Cierre,8,3500,28000,GAR-314
2024-04-13,Cocinero,Cierre,8,4500,36000,COC-847
2024-04-13,Cocinero,Cierre,8,4500,36000,COC-397
2024-04-13,Cocinero,Apertura,8,4500,36000,COC-607
2024-04-13,Bartender,Cierre,8,4000,32000,BAR-723
2024-04-13,Bartender,Intermedio,8,4000,32000,BAR-650
2024-04-13,Admin,Full,9,6000,54000,ADM-001
2024-04-14,Garzon,Cierre,8,3500,28000,GAR-572
2024-04-14,Garzon,Intermedio,8,3500,28000,GAR-440
2024-04-14,Cocinero,Apertura,8,4500,36000,COC-186
2024-04-14,Cocinero,Apertura,8,4500,36000,COC-971
2024-04-14,Bartender,Cierre,8,4000,32000,BAR-485
2024-04-14,Admin,Full,9,6000,54000,ADM-001
2024-04-15,Garzon,Intermedio,8,3500,28000,GAR-427
2024-04-15,Garzon,Intermedio,8,3500,28000,GAR-173
2024-04-15,Cocinero,Cierre,8,4500,36000,COC-226
2024-04-15,Cocinero,Apertura,8,4500,36000,COC-486
2024-04-15,Bartender,Cierre,8,4000,32000,BAR-142
2024-04-15,Admin,Full,9,6000,54000,ADM-001
2024-04-16,Garzon,Apertura,8,3500,28000,GAR-360
2024-04-16,Garzon,Cierre,8,3500,28000,GAR-318
2024-04-16,Cocinero,Cierre,8,4500,36000,COC-886
2024-04-16,Cocinero,Apertura,8,4500,36000,COC-822
2024-04-16,Bartender,Apertura,8,4000,32000,BAR-548
2024-04-16,Admin,Full,9,6000,54000,ADM-001
2024-04-17,Garzon,Cierre,8,3500,28000,GAR-181
2024-04-17,Garzon,Apertura,8,3500,28000,GAR-171
2024-04-17,Cocinero,Apertura,8,4500,36000,COC-259
2024-04-17,Cocinero,Cierre,8,4500,36000,COC-215
2024-04-17,Bartender,Cierre,8,4000,32000,BAR-296
2024-04-17,Admin,Full,9,6000,54000,ADM-001
2024-04-18,Garzon,Cierre,8,3500,28000,GAR-138
2024-04-18,Garzon,Cierre,8,3500,28000,GAR-726
2024-04-18,Garzon,Apertura,8,3500,28000,GAR-190
2024-04-18,Garzon,Intermedio,8,3500,28000,GAR-821
2024-04-18,Garzon,Apertura,8,3500,28000,GAR-959
2024-04-18,Cocinero,Intermedio,8,4500,36000,COC-575
2024-04-18,Cocinero,Apertura,8,4500,36000,COC-845
2024-04-18,Cocinero,Cierre,8,4500,36000,COC-521
2024-04-18,Cocinero,Apertura,8,4500,36000,COC-947
2024-04-18,Bartender,Intermedio,8,4000,32000,BAR-572
2024-04-18,Bartender,Intermedio,8,4000,32000,BAR-649
2024-04-18,Admin,Full,9,6000,54000,ADM-001
2024-04-19,Garzon,Apertura,8,3500,28000,GAR-441
2024-04-19,Garzon,Cierre,8,3500,28000,GAR-947
2024-04-19,Garzon,Cierre,8,3500,28000,GAR-899
2024-04-19,Garzon,Apertura,8,3500,28000,GAR-220
2024-04-19,Cocinero,Cierre,8,4500,36000,COC-827
2024-04-19,Cocinero,Cierre,8,4500,36000,COC-309
2024-04-19,Cocinero,Apertura,8,4500,36000,COC-473
2024-04-19,Bartender,Cierre,8,4000,32000,BAR-919
2024-04-19,Bartender,Cierre,8,4000,32000,BAR-979
2024-04-19,Admin,Full,9,6000,54000,ADM-001
2024-04-20,Garzon,Cierre,8,3500,28000,GAR-133
2024-04-20,Garzon,Cierre,8,3500,28000,GAR-730
2024-04-20,Garzon,Cierre,8,3500,28000,GAR-379
2024-04-20,Garzon,Cierre,8,3500,28000,GAR-786
2024-04-20,Cocinero,Cierre,8,4500,36000,COC-867
2024-04-20,Cocinero,Cierre,8,4500,36000,COC-539
2024-04-20,Cocinero,Intermedio,8,4500,36000,COC-466
2024-04-20,Bartender,Cierre,8,4000,32000,BAR-493
2024-04-20,Bartender,Cierre,8,4000,32000,BAR-174
2024-04-20,Admin,Full,9,6000,54000,ADM-001
2024-04-21,Garzon,Cierre,8,3500,28000,GAR-775
2024-04-21,Garzon,Cierre,8,3500,28000,GAR-256
2024-04-21,Garzon,Apertura,8,3500,28000,GAR-993
2024-04-21,Cocinero,Cierre,8,4500,36000,COC-956
2024-04-21,Cocinero,Apertura,8,4500,36000,COC-767
2024-04-21,Bartender,Cierre,8,4000,32000,BAR-926
2024-04-21,Admin,Full,9,6000,54000,ADM-001
2024-04-22,Garzon,Apertura,8,3500,28000,GAR-915
2024-04-22,Garzon,Intermedio,8,3500,28000,GAR-443
2024-04-22,Garzon,Apertura,8,3500,28000,GAR-306
2024-04-22,Cocinero,Apertura,8,4500,36000,COC-425
2024-04-22,Cocinero,Cierre,8,4500,36000,COC-306
2024-04-22,Bartender,Apertura,8,4000,32000,BAR-368
2024-04-22,Admin,Full,9,6000,54000,ADM-001
2024-04-23,Garzon,Cierre,8,3500,28000,GAR-610
2024-04-23,Garzon,Apertura,8,3500,28000,GAR-356
2024-04-23,Garzon,Cierre,8,3500,28000,GAR-497
2024-04-23,Cocinero,Intermedio,8,4500,36000,COC-768
2024-04-23,Cocinero,Cierre,8,4500,36000,COC-421
2024-04-23,Bartender,Apertura,8,4000,32000,BAR-150
2024-04-23,Admin,Full,9,6000,54000,ADM-001
2024-04-24,Garzon,Intermedio,8,3500,28000,GAR-573
2024-04-24,Garzon,Cierre,8,3500,28000,GAR-698
2024-04-24,Garzon,Apertura,8,3500,28000,GAR-194
2024-04-24,Cocinero,Intermedio,8,4500,36000,COC-867
2024-04-24,Cocinero,Intermedio,8,4500,36000,COC-356
2024-04-24,Bartender,Cierre,8,4000,32000,BAR-572
2024-04-24,Admin,Full,9,6000,54000,ADM-001
2024-04-25,Garzon,Apertura,8,3500,28000,GAR-646
2024-04-25,Garzon,Cierre,8,3500,28000,GAR-427
2024-04-25,Garzon,Cierre,8,3500,28000,GAR-762
2024-04-25,Garzon,Cierre,8,3500,28000,GAR-148
2024-04-25,Garzon,Apertura,8,3500,28000,GAR-437
2024-04-25,Garzon,Cierre,8,3500,28000,GAR-107
2024-04-25,Garzon,Apertura,8,3500,28000,GAR-318
2024-04-25,Cocinero,Apertura,8,4500,36000,COC-311
2024-04-25,Cocinero,Cierre,8,4500,36000,COC-215
2024-04-25,Cocinero,Apertura,8,4500,36000,COC-552
2024-04-25,Cocinero,Apertura,8,4500,36000,COC-233
2024-04-25,Cocinero,Cierre,8,4500,36000,COC-154
2024-04-25,Bartender,Intermedio,8,4000,32000,BAR-357
2024-04-25,Bartender,Intermedio,8,4000,32000,BAR-556
2024-04-25,Bartender,Cierre,8,4000,32000,BAR-900
2024-04-25,Admin,Full,9,6000,54000,ADM-001
2024-04-26,Garzon,Cierre,8,3500,28000,GAR-501
2024-04-26,Garzon,Intermedio,8,3500,28000,GAR-635
2024-04-26,Garzon,Cierre,8,3500,28000,GAR-416
2024-04-26,Cocinero,Intermedio,8,4500,36000,COC-756
2024-04-26,Cocinero,Intermedio,8,4500,36000,COC-890
2024-04-26,Bartender,Intermedio,8,4000,32000,BAR-274
2024-04-26,Admin,Full,9,6000,54000,ADM-001
2024-04-27,Garzon,Cierre,8,3500,28000,GAR-747
2024-04-27,Garzon,Apertura,8,3500,28000,GAR-159
2024-04-27,Garzon,Cierre,8,3500,28000,GAR-389
2024-04-27,Garzon,Cierre,8,3500,28000,GAR-583
2024-04-27,Cocinero,Intermedio,8,4500,36000,COC-316
2024-04-27,Cocinero,Apertura,8,4500,36000,COC-995
2024-04-27,Cocinero,Apertura,8,4500,36000,COC-584
2024-04-27,Bartender,Cierre,8,4000,32000,BAR-708
2024-04-27,Bartender,Apertura,8,4000,32000,BAR-112
2024-04-27,Admin,Full,9,6000,54000,ADM-001
2024-04-28,Garzon,Cierre,8,3500,28000,GAR-458
2024-04-28,Garzon,Apertura,8,3500,28000,GAR-746
2024-04-28,Garzon,Cierre,8,3500,28000,GAR-222
2024-04-28,Cocinero,Intermedio,8,4500,36000,COC-307
2024-04-28,Cocinero,Apertura,8,4500,36000,COC-106
2024-04-28,Bartender,Intermedio,8,4000,32000,BAR-267
2024-04-28,Admin,Full,9,6000,54000,ADM-001
2024-04-29,Garzon,Cierre,8,3500,28000,GAR-121
2024-04-29,Garzon,Apertura,8,3500,28000,GAR-104
2024-04-29,Garzon,Apertura,8,3500,28000,GAR-626
2024-04-29,Garzon,Intermedio,8,3500,28000,GAR-873
2024-04-29,Cocinero,Apertura,8,4500,36000,COC-507
2024-04-29,Cocinero,Cierre,8,4500,36000,COC-818
2024-04-29,Bartender,Intermedio,8,4000,32000,BAR-128
2024-04-29,Bartender,Cierre,8,4000,32000,BAR-960
2024-04-29,Admin,Full,9,6000,54000,ADM-001
2024-04-30,Garzon,Cierre,8,3500,28000,GAR-868
2024-04-30,Garzon,Cierre,8,3500,28000,GAR-688
2024-04-30,Garzon,Apertura,8,3500,28000,GAR-652
2024-04-30,Garzon,Apertura,8,3500,28000,GAR-432
2024-04-30,Cocinero,Cierre,8,4500,36000,COC-596
2024-04-30,Cocinero,Intermedio,8,4500,36000,COC-116
2024-04-30,Cocinero,Cierre,8,4500,36000,COC-531
2024-04-30,Bartender,Cierre,8,4000,32000,BAR-815
2024-04-30,Bartender,Apertura,8,4000,32000,BAR-439
2024-04-30,Admin,Full,9,6000,54000,ADM-001
2024-05-01,Garzon,Cierre,8,3500,28000,GAR-333
2024-05-01,Garzon,Apertura,8,3500,28000,GAR-980
2024-05-01,Garzon,Cierre,8,3500,28000,GAR-988
2024-05-01,Cocinero,Cierre,8,4500,36000,COC-736
2024-05-01,Cocinero,Apertura,8,4500,36000,COC-339
2024-05-01,Bartender,Cierre,8,4000,32000,BAR-659
2024-05-01,Admin,Full,9,6000,54000,ADM-001
2024-05-02,Garzon,Apertura,8,3500,28000,GAR-686
2024-05-02,Garzon,Apertura,8,3500,28000,GAR-338
2024-05-02,Garzon,Apertura,8,3500,28000,GAR-709
2024-05-02,Garzon,Cierre,8,3500,28000,GAR-338
2024-05-02,Garzon,Cierre,8,3500,28000,GAR-841
2024-05-02,Cocinero,Apertura,8,4500,36000,COC-177
2024-05-02,Cocinero,Cierre,8,4500,36000,COC-301
2024-05-02,Cocinero,Intermedio,8,4500,36000,COC-424
2024-05-02,Bartender,Cierre,8,4000,32000,BAR-715
2024-05-02,Bartender,Cierre,8,4000,32000,BAR-621
2024-05-02,Admin,Full,9,6000,54000,ADM-001
2024-05-03,Garzon,Intermedio,8,3500,28000,GAR-255
2024-05-03,Garzon,Intermedio,8,3500,28000,GAR-342
2024-05-03,Garzon,Cierre,8,3500,28000,GAR-370
2024-05-03,Garzon,Apertura,8,3500,28000,GAR-733
2024-05-03,Garzon,Intermedio,8,3500,28000,GAR-656
2024-05-03,Cocinero,Cierre,8,4500,36000,COC-174
2024-05-03,Cocinero,Cierre,8,4500,36000,COC-762
2024-05-03,Cocinero,Cierre,8,4500,36000,COC-467
2024-05-03,Bartender,Apertura,8,4000,32000,BAR-110
2024-05-03,Bartender,Cierre,8,4000,32000,BAR-888
2024-05-03,Admin,Full,9,6000,54000,ADM-001
2024-05-04,Garzon,Apertura,8,3500,28000,GAR-194
2024-05-04,Garzon,Apertura,8,3500,28000,GAR-287
2024-05-04,Garzon,Cierre,8,3500,28000,GAR-990
2024-05-04,Garzon,Intermedio,8,3500,28000,GAR-454
2024-05-04,Garzon,Cierre,8,3500,28000,GAR-906
2024-05-04,Cocinero,Apertura,8,4500,36000,COC-311
2024-05-04,Cocinero,Cierre,8,4500,36000,COC-195
2024-05-04,Cocinero,Cierre,8,4500,36000,COC-558
2024-05-04,Bartender,Cierre,8,4000,32000,BAR-766
2024-05-04,Bartender,Cierre,8,4000,32000,BAR-735
2024-05-04,Admin,Full,9,6000,54000,ADM-001
2024-05-05,Garzon,Cierre,8,3500,28000,GAR-622
2024-05-05,Garzon,Cierre,8,3500,28000,GAR-125
2024-05-05,Garzon,Intermedio,8,3500,28000,GAR-516
2024-05-05,Garzon,Apertura,8,3500,28000,GAR-392
2024-05-05,Cocinero,Apertura,8,4500,36000,COC-628
2024-05-05,Cocinero,Cierre,8,4500,36000,COC-808
2024-05-05,Cocinero,Apertura,8,4500,36000,COC-671
2024-05-05,Bartender,Apertura,8,4000,32000,BAR-375
2024-05-05,Bartender,Cierre,8,4000,32000,BAR-397
2024-05-05,Admin,Full,9,6000,54000,ADM-001
2024-05-06,Garzon,Cierre,8,3500,28000,GAR-714
2024-05-06,Garzon,Apertura,8,3500,28000,GAR-295
2024-05-06,Cocinero,Cierre,8,4500,36000,COC-452
2024-05-06,Cocinero,Cierre,8,4500,36000,COC-382
2024-05-06,Bartender,Intermedio,8,4000,32000,BAR-193
2024-05-06,Admin,Full,9,6000,54000,ADM-001
2024-05-07,Garzon,Cierre,8,3500,28000,GAR-114
2024-05-07,Garzon,Cierre,8,3500,28000,GAR-576
2024-05-07,Garzon,Apertura,8,3500,28000,GAR-303
2024-05-07,Garzon,Apertura,8,3500,28000,GAR-807
2024-05-07,Cocinero,Cierre,8,4500,36000,COC-429
2024-05-07,Cocinero,Apertura,8,4500,36000,COC-633
2024-05-07,Bartender,Intermedio,8,4000,32000,BAR-582
2024-05-07,Bartender,Intermedio,8,4000,32000,BAR-292
2024-05-07,Admin,Full,9,6000,54000,ADM-001
2024-05-08,Garzon,Cierre,8,3500,28000,GAR-132
2024-05-08,Garzon,Cierre,8,3500,28000,GAR-824
2024-05-08,Cocinero,Intermedio,8,4500,36000,COC-807
2024-05-08,Cocinero,Cierre,8,4500,36000,COC-486
2024-05-08,Bartender,Intermedio,8,4000,32000,BAR-117
2024-05-08,Admin,Full,9,6000,54000,ADM-001
2024-05-09,Garzon,Apertura,8,3500,28000,GAR-652
2024-05-09,Garzon,Intermedio,8,3500,28000,GAR-848
2024-05-09,Garzon,Cierre,8,3500,28000,GAR-607
2024-05-09,Garzon,Apertura,8,3500,28000,GAR-535
2024-05-09,Garzon,Cierre,8,3500,28000,GAR-520
2024-05-09,Cocinero,Cierre,8,4500,36000,COC-963
2024-05-09,Cocinero,Intermedio,8,4500,36000,COC-481
2024-05-09,Cocinero,Cierre,8,4500,36000,COC-471
2024-05-09,Bartender,Cierre,8,4000,32000,BAR-197
2024-05-09,Bartender,Cierre,8,4000,32000,BAR-302
2024-05-09,Admin,Full,9,6000,54000,ADM-001
2024-05-10,Garzon,Cierre,8,3500,28000,GAR-445
2024-05-10,Garzon,Cierre,8,3500,28000,GAR-127
2024-05-10,Garzon,Intermedio,8,3500,28000,GAR-403
2024-05-10,Garzon,Cierre,8,3500,28000,GAR-885
2024-05-10,Garzon,Cierre,8,3500,28000,GAR-199
2024-05-10,Cocinero,Cierre,8,4500,36000,COC-963
2024-05-10,Cocinero,Cierre,8,4500,36000,COC-144
2024-05-10,Cocinero,Cierre,8,4500,36000,COC-185
2024-05-10,Cocinero,Cierre,8,4500,36000,COC-696
2024-05-10,Bartender,Cierre,8,4000,32000,BAR-220
2024-05-10,Bartender,Cierre,8,4000,32000,BAR-111
2024-05-10,Admin,Full,9,6000,54000,ADM-001
2024-05-11,Garzon,Apertura,8,3500,28000,GAR-936
2024-05-11,Garzon,Cierre,8,3500,28000,GAR-878
2024-05-11,Garzon,Cierre,8,3500,28000,GAR-351
2024-05-11,Garzon,Intermedio,8,3500,28000,GAR-209
2024-05-11,Cocinero,Intermedio,8,4500,36000,COC-859
2024-05-11,Cocinero,Cierre,8,4500,36000,COC-287
2024-05-11,Bartender,Apertura,8,4000,32000,BAR-242
2024-05-11,Bartender,Cierre,8,4000,32000,BAR-140
2024-05-11,Admin,Full,9,6000,54000,ADM-001
2024-05-12,Garzon,Cierre,8,3500,28000,GAR-975
2024-05-12,Garzon,Apertura,8,3500,28000,GAR-260
2024-05-12,Cocinero,Cierre,8,4500,36000,COC-297
2024-05-12,Cocinero,Apertura,8,4500,36000,COC-814
2024-05-12,Bartender,Cierre,8,4000,32000,BAR-750
2024-05-12,Admin,Full,9,6000,54000,ADM-001
2024-05-13,Garzon,Intermedio,8,3500,28000,GAR-635
2024-05-13,Garzon,Apertura,8,3500,28000,GAR-948
2024-05-13,Cocinero,Cierre,8,4500,36000,COC-552
2024-05-13,Cocinero,Apertura,8,4500,36000,COC-671
2024-05-13,Bartender,Apertura,8,4000,32000,BAR-789
2024-05-13,Admin,Full,9,6000,54000,ADM-001
2024-05-14,Garzon,Cierre,8,3500,28000,GAR-152
2024-05-14,Garzon,Apertura,8,3500,28000,GAR-860
2024-05-14,Garzon,Cierre,8,3500,28000,GAR-111
2024-05-14,Garzon,Intermedio,8,3500,28000,GAR-928
2024-05-14,Cocinero,Apertura,8,4500,36000,COC-498
2024-05-14,Cocinero,Cierre,8,4500,36000,COC-925
2024-05-14,Cocinero,Intermedio,8,4500,36000,COC-593
2024-05-14,Bartender,Apertura,8,4000,32000,BAR-137
2024-05-14,Bartender,Cierre,8,4000,32000,BAR-719
2024-05-14,Admin,Full,9,6000,54000,ADM-001
2024-05-15,Garzon,Cierre,8,3500,28000,GAR-173
2024-05-15,Garzon,Intermedio,8,3500,28000,GAR-944
2024-05-15,Garzon,Apertura,8,3500,28000,GAR-215
2024-05-15,Cocinero,Apertura,8,4500,36000,COC-305
2024-05-15,Cocinero,Apertura,8,4500,36000,COC-990
2024-05-15,Bartender,Intermedio,8,4000,32000,BAR-996
2024-05-15,Admin,Full,9,6000,54000,ADM-001
2024-05-16,Garzon,Apertura,8,3500,28000,GAR-875
2024-05-16,Garzon,Apertura,8,3500,28000,GAR-450
2024-05-16,Garzon,Cierre,8,3500,28000,GAR-843
2024-05-16,Garzon,Intermedio,8,3500,28000,GAR-975
2024-05-16,Garzon,Cierre,8,3500,28000,GAR-286
2024-05-16,Cocinero,Cierre,8,4500,36000,COC-262
2024-05-16,Cocinero,Apertura,8,4500,36000,COC-405
2024-05-16,Cocinero,Intermedio,8,4500,36000,COC-118
2024-05-16,Cocinero,Cierre,8,4500,36000,COC-971
2024-05-16,Bartender,Cierre,8,4000,32000,BAR-264
2024-05-16,Bartender,Cierre,8,4000,32000,BAR-340
2024-05-16,Admin,Full,9,6000,54000,ADM-001
2024-05-17,Garzon,Cierre,8,3500,28000,GAR-485
2024-05-17,Garzon,Cierre,8,3500,28000,GAR-120
2024-05-17,Garzon,Cierre,8,3500,28000,GAR-306
2024-05-17,Garzon,Apertura,8,3500,28000,GAR-868
2024-05-17,Garzon,Intermedio,8,3500,28000,GAR-534
2024-05-17,Cocinero,Cierre,8,4500,36000,COC-532
