date,platform,rating,text,sentiment_label
2024-04-18,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-04-18,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-18,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-04-18,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-18,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-04-19,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2024-04-20,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-20,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-04-20,Instagram,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-04-20,Google,3,"Bien, pero nada extraordinario.",neutral
2024-04-20,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-04-21,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-21,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-04-21,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-04-22,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-04-22,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-23,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-04-23,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-04-23,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-24,Instagram,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-04-24,Google,3,"Bien, pero nada extraordinario.",neutral
2024-04-24,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-04-24,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-04-24,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-04-24,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-04-24,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-04-24,Google,1,El baño estaba sucio y descuidado.,negative
2024-04-25,Google,2,El baño estaba sucio y descuidado.,negative
2024-04-25,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-04-25,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-04-25,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-04-25,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-04-25,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-04-25,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-04-25,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-04-25,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-04-25,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-25,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-04-26,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-26,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-04-26,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-04-26,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-04-26,Google,5,Muy buen ambiente y música agradable.,positive
2024-04-26,Google,4,Muy buen ambiente y música agradable.,positive
2024-04-27,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-04-27,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-04-27,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-04-27,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-04-27,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-04-27,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-04-28,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-04-28,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-04-29,Google,1,Muy caro para lo que ofrecen.,negative
2024-04-29,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-04-29,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-04-29,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2024-04-29,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-04-29,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-30,Google,2,Muy caro para lo que ofrecen.,negative
2024-04-30,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-04-30,Google,1,Muy caro para lo que ofrecen.,negative
2024-04-30,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-05-01,Instagram,3,Precios un poco altos para la cantidad.,neutral
2024-05-02,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-02,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-02,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-02,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2024-05-02,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-02,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-02,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-03,TripAdvisor,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-03,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-03,Instagram,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-04,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-04,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-04,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-04,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-05-04,Google,4,Muy buen ambiente y música agradable.,positive
2024-05-04,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-04,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-05-05,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-05-05,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-06,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-06,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-07,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-05-07,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-05-07,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-07,TripAdvisor,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-09,TripAdvisor,2,Muy caro para lo que ofrecen.,negative
2024-05-09,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-09,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-09,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-09,Instagram,5,Muy buen ambiente y música agradable.,positive
2024-05-09,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-10,Google,2,El baño estaba sucio y descuidado.,negative
2024-05-10,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-10,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-05-10,Google,3,Precios un poco altos para la cantidad.,neutral
2024-05-10,Google,3,"Bien, pero nada extraordinario.",neutral
2024-05-10,TripAdvisor,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-10,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-10,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-05-10,TripAdvisor,1,Muy caro para lo que ofrecen.,negative
2024-05-10,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-10,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-05-11,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2024-05-11,Google,1,El baño estaba sucio y descuidado.,negative
2024-05-11,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-11,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-11,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-05-11,Google,3,Precios un poco altos para la cantidad.,neutral
2024-05-11,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-11,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-13,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-13,TripAdvisor,3,Precios un poco altos para la cantidad.,neutral
2024-05-14,Instagram,4,"Rápido y rico, volveremos seguro.",positive
2024-05-15,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-05-15,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-15,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-15,Google,4,Muy buen ambiente y música agradable.,positive
2024-05-15,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-15,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-16,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-16,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-16,Instagram,2,El baño estaba sucio y descuidado.,negative
2024-05-16,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-05-16,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-16,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-17,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-17,Google,2,Muy caro para lo que ofrecen.,negative
2024-05-17,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-05-17,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-17,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-17,Instagram,4,"Rápido y rico, volveremos seguro.",positive
2024-05-17,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-17,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-05-18,TripAdvisor,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-05-18,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-05-18,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-18,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-18,TripAdvisor,1,El baño estaba sucio y descuidado.,negative
2024-05-19,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-20,TripAdvisor,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-20,Google,3,"Bien, pero nada extraordinario.",neutral
2024-05-20,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-21,Google,4,Muy buen ambiente y música agradable.,positive
2024-05-21,Instagram,2,Muy caro para lo que ofrecen.,negative
2024-05-21,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-05-22,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-22,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-05-22,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-22,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-23,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-23,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-23,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-23,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-23,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-23,Google,5,Muy buen ambiente y música agradable.,positive
2024-05-24,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-05-24,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-24,Instagram,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-24,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-24,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-24,Google,3,Precios un poco altos para la cantidad.,neutral
2024-05-24,Instagram,2,El baño estaba sucio y descuidado.,negative
2024-05-24,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-24,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-25,Instagram,2,El baño estaba sucio y descuidado.,negative
2024-05-25,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-25,TripAdvisor,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-05-25,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-05-25,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-05-25,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-05-25,Google,3,"Bien, pero nada extraordinario.",neutral
2024-05-25,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-05-26,TripAdvisor,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-26,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2024-05-26,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-05-26,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-05-27,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-05-27,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-05-29,TripAdvisor,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-05-29,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-05-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-05-30,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-05-30,TripAdvisor,2,Muy caro para lo que ofrecen.,negative
2024-05-30,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-05-30,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-05-30,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-30,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-05-30,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-30,Google,1,El baño estaba sucio y descuidado.,negative
2024-05-30,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-05-31,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-05-31,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-05-31,Google,3,Precios un poco altos para la cantidad.,neutral
2024-05-31,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-05-31,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-05-31,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-06-01,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-01,Google,1,Muy caro para lo que ofrecen.,negative
2024-06-01,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-01,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-06-02,TripAdvisor,2,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-06-02,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-02,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-03,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-03,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-04,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-06-04,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-06,Google,4,"Excelente atención, el garzón fue muy amable.",positive
2024-06-06,Instagram,1,Muy caro para lo que ofrecen.,negative
2024-06-06,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-06-06,Google,2,Muy caro para lo que ofrecen.,negative
2024-06-06,Google,3,"Bien, pero nada extraordinario.",neutral
2024-06-06,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-06,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-06-07,Google,4,Muy buen ambiente y música agradable.,positive
2024-06-07,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-07,Google,5,Muy buen ambiente y música agradable.,positive
2024-06-07,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-07,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-07,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-07,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-07,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-07,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-07,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-07,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-07,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-07,TripAdvisor,1,La comida llegó fría y el garzón fue grosero.,negative
2024-06-08,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-06-08,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-08,TripAdvisor,1,Muy caro para lo que ofrecen.,negative
2024-06-08,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-08,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-08,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-06-08,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-06-09,TripAdvisor,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-09,Google,2,El local estaba lleno y nadie nos atendía.,negative
2024-06-09,Google,3,Precios un poco altos para la cantidad.,neutral
2024-06-09,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-10,Google,4,"Rápido y rico, volveremos seguro.",positive
2024-06-10,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-10,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-10,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-10,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-10,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-10,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-06-11,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-06-11,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-06-11,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-11,Google,4,Muy buen ambiente y música agradable.,positive
2024-06-11,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-11,Google,3,Precios un poco altos para la cantidad.,neutral
2024-06-11,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-11,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-11,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-12,Google,5,Muy buen ambiente y música agradable.,positive
2024-06-12,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-12,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-13,Google,1,"No respetaron mi reserva, tuvimos que esperar de pie.",negative
2024-06-13,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-13,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-13,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-13,Instagram,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-13,Google,2,Muy caro para lo que ofrecen.,negative
2024-06-14,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-14,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-14,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-14,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-14,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-06-15,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-15,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-15,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-15,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-06-15,Google,1,Muy caro para lo que ofrecen.,negative
2024-06-15,Google,2,El baño estaba sucio y descuidado.,negative
2024-06-15,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-06-15,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-15,Google,1,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-06-15,Google,4,Muy buen ambiente y música agradable.,positive
2024-06-15,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-16,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-16,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-16,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-06-17,Google,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-17,Instagram,1,Muy caro para lo que ofrecen.,negative
2024-06-17,Google,3,Precios un poco altos para la cantidad.,neutral
2024-06-17,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-17,Instagram,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-18,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-18,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-18,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-18,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-18,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-18,TripAdvisor,4,"Excelente atención, el garzón fue muy amable.",positive
2024-06-19,Google,5,Increíble vista al mar y la comida deliciosa.,positive
2024-06-19,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-19,Google,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-19,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-06-19,Instagram,5,"Rápido y rico, volveremos seguro.",positive
2024-06-19,Instagram,4,Muy buen ambiente y música agradable.,positive
2024-06-19,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-19,TripAdvisor,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-20,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-20,Google,5,"Rápido y rico, volveremos seguro.",positive
2024-06-20,TripAdvisor,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-20,Google,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-20,Instagram,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-20,Google,2,El local estaba lleno y nadie nos atendía.,negative
2024-06-20,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-06-20,Instagram,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-20,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-21,TripAdvisor,5,Muy buen ambiente y música agradable.,positive
2024-06-21,Google,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-21,TripAdvisor,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-21,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-06-21,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-21,Google,2,"Pésima experiencia, esperamos 1 hora por una pizza.",negative
2024-06-21,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-21,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-06-21,Instagram,5,Increíble vista al mar y la comida deliciosa.,positive
2024-06-21,Google,4,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-22,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-22,Instagram,3,Precios un poco altos para la cantidad.,neutral
2024-06-22,Google,3,"Bien, pero nada extraordinario.",neutral
2024-06-22,TripAdvisor,4,"Rápido y rico, volveremos seguro.",positive
2024-06-23,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2024-06-23,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-23,Google,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-23,Google,3,"Bien, pero nada extraordinario.",neutral
2024-06-23,Instagram,2,Muy caro para lo que ofrecen.,negative
2024-06-23,Google,3,"Bien, pero nada extraordinario.",neutral
2024-06-23,TripAdvisor,4,Muy buen ambiente y música agradable.,positive
2024-06-23,Google,1,El baño estaba sucio y descuidado.,negative
2024-06-23,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-23,Google,1,El local estaba lleno y nadie nos atendía.,negative
2024-06-23,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-23,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-24,Google,5,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-24,TripAdvisor,2,El baño estaba sucio y descuidado.,negative
2024-06-24,Instagram,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-24,Google,3,Precios un poco altos para la cantidad.,neutral
2024-06-24,Instagram,4,Increíble vista al mar y la comida deliciosa.,positive
2024-06-25,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-25,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-25,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-25,TripAdvisor,5,"Excelente atención, el garzón fue muy amable.",positive
2024-06-25,Instagram,4,"Excelente atención, el garzón fue muy amable.",positive
2024-06-26,Google,4,Muy buen ambiente y música agradable.,positive
2024-06-26,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-26,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-26,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-26,TripAdvisor,5,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-26,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-26,Instagram,4,Muy buen ambiente y música agradable.,positive
2024-06-26,TripAdvisor,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-26,Google,4,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-27,Google,5,"Excelente atención, el garzón fue muy amable.",positive
2024-06-27,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-27,TripAdvisor,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-27,Google,4,"La tabla estación es gigante, perfecta para compartir.",positive
2024-06-27,TripAdvisor,5,"Me encantó la decoración con durmientes, muy original.",positive
2024-06-27,Google,5,Un lugar perfecto para ver el atardecer con un pisco sour.,positive
2024-06-27,TripAdvisor,3,La pizza estaba rica pero llegó tibia.,neutral
2024-06-27,TripAdvisor,4,"Las mejores pizzas de La Serena, masa muy crujiente.",positive
2024-06-28,TripAdvisor,5,Increíble vista al mar y la comida deliciosa.,positive
2024-06-28,Google,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
2024-06-28,Google,5,Muy buen ambiente y música agradable.,positive
2024-06-28,Google,3,"La comida bien, pero demoraron un poco.",neutral
2024-06-28,TripAdvisor,3,"Bien, pero nada extraordinario.",neutral
2024-06-28,Google,4,Muy buen ambiente y música agradable.,positive
2024-06-29,TripAdvisor,5,"Rápido y rico, volveremos seguro.",positive
2024-06-29,Google,2,La comida llegó fría y el garzón fue grosero.,negative
2024-06-29,TripAdvisor,3,El lugar es lindo pero la música estaba muy fuerte.,neutral
