order_id,order_date,order_time,item_name,item_type,item_price,quantity
ORD-20240807-256,2024-08-07,22:31:00,Tabla Estación,Tablas,38000,3
ORD-20241223-464,2024-12-23,18:40:00,Valenciano,Principales,16900,1
ORD-20240715-320,2024-07-15,19:47:00,Mechada Avocado,Burgers,12900,2
ORD-20250507-160,2025-05-07,17:33:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240101-653,2024-01-01,20:02:00,Clásica,Burgers,11900,1
ORD-20230707-665,2023-07-07,22:56:00,Tabla Estación,Tablas,38000,1
ORD-20251029-538,2025-10-29,19:31:00,Mechada Avocado,Burgers,12900,1
ORD-20240111-519,2024-01-11,21:26:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230417-350,2023-04-17,20:10:00,Mechada Avocado,Burgers,12900,1
ORD-20230130-763,2023-01-30,18:09:00,Filete Trifolatti,Principales,23900,1
ORD-20230425-647,2023-04-25,18:38:00,Mechada Avocado,Burgers,12900,1
ORD-20230501-664,2023-05-01,16:03:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20231117-103,2023-11-17,19:31:00,Pavlova (Papaya),Postres,5600,1
ORD-20240723-496,2024-07-23,17:25:00,Rocca Avocado,Principales,25900,1
ORD-20230309-656,2023-03-09,21:48:00,Volcán de Chocolate,Postres,5600,1
ORD-20251109-282,2025-11-09,20:00:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250211-417,2025-02-11,21:16:00,Filete Trifolatti,Principales,23900,3
ORD-20230130-110,2023-01-30,20:52:00,Margarita,Pizzas,8900,1
ORD-20230920-129,2023-09-20,20:55:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20230314-564,2023-03-14,21:38:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240626-580,2024-06-26,18:31:00,Valenciano,Principales,16900,2
ORD-20250623-500,2025-06-23,15:51:00,Volcán de Chocolate,Postres,5600,1
ORD-20230224-379,2023-02-24,22:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230411-818,2023-04-11,19:03:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230109-607,2023-01-09,20:24:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20251002-771,2025-10-02,21:47:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230218-681,2023-02-18,22:38:00,Pepperoni,Pizzas,10900,2
ORD-20250613-200,2025-06-13,19:58:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20250814-750,2025-08-14,19:31:00,Margarita,Pizzas,8900,1
ORD-20240907-127,2024-09-07,23:54:00,Volcán de Chocolate,Postres,5600,2
ORD-20250316-126,2025-03-16,19:36:00,Arancini,Entradas,11900,1
ORD-20250610-703,2025-06-10,18:59:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240219-525,2024-02-19,20:23:00,Salmón Tando,Principales,18900,1
ORD-20240801-852,2024-08-01,18:43:00,Copa de Vino CS,Vinos,3900,1
ORD-20230925-936,2023-09-25,20:18:00,Salmón Tando,Principales,18900,1
ORD-20251029-571,2025-10-29,18:21:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240923-501,2024-09-23,21:35:00,Mechada Avocado,Burgers,12900,1
ORD-20250110-436,2025-01-10,17:47:00,Margarita,Pizzas,8900,1
ORD-20250327-452,2025-03-27,19:05:00,Mechada Avocado,Burgers,12900,1
ORD-20230304-413,2023-03-04,18:13:00,Clásica,Burgers,11900,1
ORD-20240310-301,2024-03-10,18:53:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250710-504,2025-07-10,19:18:00,Camarón a la Vista,Entradas,14900,2
ORD-20250508-178,2025-05-08,18:55:00,Pavlova (Papaya),Postres,5600,4
ORD-20250824-134,2025-08-24,21:52:00,Salmón Tando,Principales,18900,3
ORD-20240512-815,2024-05-12,19:23:00,Mechada Avocado,Burgers,12900,1
ORD-20230123-350,2023-01-23,20:20:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20231209-845,2023-12-09,22:47:00,Margarita,Pizzas,8900,1
ORD-20250904-252,2025-09-04,17:51:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230329-315,2023-03-29,18:09:00,Arancini,Entradas,11900,1
ORD-20230427-978,2023-04-27,18:13:00,Pepperoni,Pizzas,10900,1
ORD-20230726-833,2023-07-26,22:42:00,Margarita,Pizzas,8900,1
ORD-20251030-784,2025-10-30,19:27:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241125-411,2024-11-25,22:52:00,Arancini,Entradas,11900,1
ORD-20241203-636,2024-12-03,20:59:00,Mechada Avocado,Burgers,12900,1
ORD-20231206-592,2023-12-06,20:15:00,Clásica,Burgers,11900,1
ORD-20240513-135,2024-05-13,18:15:00,Mechada Avocado,Burgers,12900,1
ORD-20231030-154,2023-10-30,20:03:00,Margarita,Pizzas,8900,2
ORD-20250312-339,2025-03-12,22:46:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250410-589,2025-04-10,23:29:00,Volcán de Chocolate,Postres,5600,1
ORD-20240108-590,2024-01-08,19:54:00,Rocca Avocado,Principales,25900,1
ORD-20230724-521,2023-07-24,18:44:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240505-953,2024-05-05,18:39:00,Volcán de Chocolate,Postres,5600,3
ORD-20241101-976,2024-11-01,23:32:00,Copa de Vino CS,Vinos,3900,4
ORD-20231023-949,2023-10-23,21:06:00,Clásica,Burgers,11900,1
ORD-20250417-124,2025-04-17,20:18:00,Clásica,Burgers,11900,2
ORD-20231108-672,2023-11-08,20:44:00,Tabla Estación,Tablas,38000,1
ORD-20240928-240,2024-09-28,22:28:00,Mechada Avocado,Burgers,12900,3
ORD-20250902-337,2025-09-02,19:33:00,Valenciano,Principales,16900,4
ORD-20230421-982,2023-04-21,21:28:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230504-544,2023-05-04,20:54:00,Pavlova (Papaya),Postres,5600,3
ORD-20231118-211,2023-11-18,16:34:00,Pepperoni,Pizzas,10900,1
ORD-20230817-896,2023-08-17,19:06:00,Copa de Vino CS,Vinos,3900,1
ORD-20250319-631,2025-03-19,19:52:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250901-679,2025-09-01,20:55:00,Mechada Avocado,Burgers,12900,2
ORD-20240422-549,2024-04-22,22:18:00,Clásica,Burgers,11900,1
ORD-20230407-296,2023-04-07,20:58:00,Valenciano,Principales,16900,1
ORD-20230209-271,2023-02-09,21:54:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20231031-385,2023-10-31,20:37:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230505-869,2023-05-05,21:48:00,Pavlova (Papaya),Postres,5600,1
ORD-20251220-461,2025-12-20,16:43:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250820-539,2025-08-20,20:35:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230607-953,2023-06-07,23:13:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20230321-759,2023-03-21,17:51:00,Camarón a la Vista,Entradas,14900,4
ORD-20241003-554,2024-10-03,19:32:00,Tabla Estación,Tablas,38000,1
ORD-20241218-946,2024-12-18,21:59:00,Tabla Estación,Tablas,38000,1
ORD-20250423-605,2025-04-23,19:15:00,Pepperoni,Pizzas,10900,1
ORD-20240909-515,2024-09-09,19:39:00,Pavlova (Papaya),Postres,5600,4
ORD-20231201-472,2023-12-01,23:27:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20250619-859,2025-06-19,21:08:00,Mechada Avocado,Burgers,12900,4
ORD-20250609-314,2025-06-09,19:50:00,Rocca Avocado,Principales,25900,1
ORD-20250302-967,2025-03-02,19:29:00,Rocca Avocado,Principales,25900,1
ORD-20240901-776,2024-09-01,21:26:00,Mechada Avocado,Burgers,12900,1
ORD-20240108-963,2024-01-08,20:43:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231026-746,2023-10-26,20:35:00,Copa de Vino CS,Vinos,3900,3
ORD-20251003-320,2025-10-03,20:56:00,Locos en su Emulsión,Entradas,25900,2
ORD-20240318-677,2024-03-18,21:06:00,Camarón a la Vista,Entradas,14900,1
ORD-20251007-625,2025-10-07,19:39:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230613-637,2023-06-13,21:39:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251124-571,2025-11-24,20:39:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20231026-422,2023-10-26,21:08:00,Margarita,Pizzas,8900,1
ORD-20240705-816,2024-07-05,19:38:00,Locos en su Emulsión,Entradas,25900,2
ORD-20240126-445,2024-01-26,22:59:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231231-860,2023-12-31,17:41:00,Clásica,Burgers,11900,1
ORD-20231006-666,2023-10-06,18:45:00,Margarita,Pizzas,8900,3
ORD-20230823-825,2023-08-23,19:42:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240326-300,2024-03-26,20:18:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250208-258,2025-02-08,21:48:00,Volcán de Chocolate,Postres,5600,1
ORD-20251204-645,2025-12-04,20:44:00,Valenciano,Principales,16900,1
ORD-20251228-633,2025-12-28,18:18:00,Margarita,Pizzas,8900,2
ORD-20250502-520,2025-05-02,20:51:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20240212-250,2024-02-12,21:24:00,Tabla Estación,Tablas,38000,1
ORD-20240302-271,2024-03-02,19:23:00,Salmón Tando,Principales,18900,1
ORD-20231225-983,2023-12-25,19:43:00,Clásica,Burgers,11900,2
ORD-20231008-674,2023-10-08,16:03:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250110-476,2025-01-10,21:40:00,Margarita,Pizzas,8900,1
ORD-20230910-587,2023-09-10,20:05:00,Rocca Avocado,Principales,25900,2
ORD-20251202-669,2025-12-02,19:44:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240830-867,2024-08-30,18:16:00,Margarita,Pizzas,8900,1
ORD-20231026-715,2023-10-26,16:32:00,Pepperoni,Pizzas,10900,2
ORD-20230408-194,2023-04-08,18:30:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250201-135,2025-02-01,21:46:00,Clásica,Burgers,11900,1
ORD-20240130-564,2024-01-30,18:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20241231-621,2024-12-31,19:10:00,Salmón Tando,Principales,18900,2
ORD-20230730-763,2023-07-30,23:45:00,Mechada Avocado,Burgers,12900,1
ORD-20230328-672,2023-03-28,19:50:00,Filete Trifolatti,Principales,23900,1
ORD-20240917-841,2024-09-17,18:55:00,Filete Trifolatti,Principales,23900,2
ORD-20250115-640,2025-01-15,21:36:00,Camarón a la Vista,Entradas,14900,1
ORD-20231111-136,2023-11-11,23:28:00,Valenciano,Principales,16900,1
ORD-20250515-379,2025-05-15,19:12:00,Salmón Tando,Principales,18900,2
ORD-20230119-807,2023-01-19,21:08:00,Cuatro Formaggi,Pizzas,14200,4
ORD-20250119-836,2025-01-19,19:15:00,Pepperoni,Pizzas,10900,3
ORD-20250526-855,2025-05-26,20:01:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240518-442,2024-05-18,20:47:00,Margarita,Pizzas,8900,1
ORD-20240926-350,2024-09-26,17:04:00,Margarita,Pizzas,8900,1
ORD-20250704-141,2025-07-04,21:51:00,Arancini,Entradas,11900,1
ORD-20241021-893,2024-10-21,21:41:00,Tabla Estación,Tablas,38000,2
ORD-20250127-911,2025-01-27,19:48:00,Salmón Tando,Principales,18900,2
ORD-20230418-955,2023-04-18,21:29:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20240928-375,2024-09-28,20:21:00,Camarón a la Vista,Entradas,14900,1
ORD-20250512-893,2025-05-12,18:37:00,Mechada Avocado,Burgers,12900,4
ORD-20240819-685,2024-08-19,23:58:00,Pavlova (Papaya),Postres,5600,2
ORD-20241015-647,2024-10-15,19:57:00,Salmón Tando,Principales,18900,1
ORD-20240916-840,2024-09-16,20:50:00,Salmón Tando,Principales,18900,1
ORD-20230524-323,2023-05-24,18:36:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230729-357,2023-07-29,20:46:00,Margarita,Pizzas,8900,2
ORD-20230210-572,2023-02-10,21:09:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250428-461,2025-04-28,18:33:00,Rocca Avocado,Principales,25900,1
ORD-20241103-428,2024-11-03,19:05:00,Pepperoni,Pizzas,10900,1
ORD-20250829-347,2025-08-29,21:08:00,Salmón Tando,Principales,18900,1
ORD-20251228-995,2025-12-28,19:43:00,Margarita,Pizzas,8900,1
ORD-20240618-807,2024-06-18,20:49:00,Copa de Vino CS,Vinos,3900,2
ORD-20230806-859,2023-08-06,23:43:00,Pepperoni,Pizzas,10900,1
ORD-20250302-928,2025-03-02,21:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230419-215,2023-04-19,17:47:00,Mechada Avocado,Burgers,12900,1
ORD-20240813-785,2024-08-13,21:07:00,Clásica,Burgers,11900,1
ORD-20230319-937,2023-03-19,19:12:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231224-763,2023-12-24,21:20:00,Filete Trifolatti,Principales,23900,1
ORD-20230125-543,2023-01-25,22:50:00,Tabla Estación,Tablas,38000,1
ORD-20251102-825,2025-11-02,19:32:00,Pavlova (Papaya),Postres,5600,4
ORD-20250926-710,2025-09-26,20:46:00,Margarita,Pizzas,8900,3
ORD-20240613-238,2024-06-13,19:47:00,Salmón Tando,Principales,18900,1
ORD-20241002-471,2024-10-02,22:23:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241129-379,2024-11-29,19:15:00,Clásica,Burgers,11900,1
ORD-20230327-994,2023-03-27,20:46:00,Camarón a la Vista,Entradas,14900,3
ORD-20250623-266,2025-06-23,17:25:00,Margarita,Pizzas,8900,2
ORD-20241005-212,2024-10-05,21:14:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240426-276,2024-04-26,21:36:00,Clásica,Burgers,11900,3
ORD-20240514-882,2024-05-14,19:10:00,Margarita,Pizzas,8900,1
ORD-20241123-159,2024-11-23,17:42:00,Margarita,Pizzas,8900,1
ORD-20241224-419,2024-12-24,20:13:00,Clásica,Burgers,11900,2
ORD-20230417-665,2023-04-17,21:40:00,Clásica,Burgers,11900,1
ORD-20230402-325,2023-04-02,19:55:00,Copa de Vino CS,Vinos,3900,1
ORD-20231211-340,2023-12-11,20:42:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240524-755,2024-05-24,21:45:00,Mechada Avocado,Burgers,12900,1
ORD-20240930-535,2024-09-30,18:01:00,Margarita,Pizzas,8900,1
ORD-20240216-841,2024-02-16,19:31:00,Mechada Avocado,Burgers,12900,1
ORD-20240902-869,2024-09-02,18:33:00,Rocca Avocado,Principales,25900,1
ORD-20240718-140,2024-07-18,18:59:00,Volcán de Chocolate,Postres,5600,1
ORD-20230411-614,2023-04-11,19:00:00,Margarita,Pizzas,8900,1
ORD-20250502-700,2025-05-02,21:34:00,Filete Trifolatti,Principales,23900,1
ORD-20250801-790,2025-08-01,17:13:00,Mechada Avocado,Burgers,12900,1
ORD-20240917-300,2024-09-17,19:53:00,Filete Trifolatti,Principales,23900,1
ORD-20231123-469,2023-11-23,21:53:00,Salmón Tando,Principales,18900,1
ORD-20231109-331,2023-11-09,20:56:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251018-400,2025-10-18,23:19:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20240418-862,2024-04-18,19:49:00,Volcán de Chocolate,Postres,5600,1
ORD-20240925-949,2024-09-25,19:19:00,Clásica,Burgers,11900,1
ORD-20230726-273,2023-07-26,20:27:00,Mechada Avocado,Burgers,12900,2
ORD-20250515-290,2025-05-15,20:37:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20230716-445,2023-07-16,19:04:00,Valenciano,Principales,16900,1
ORD-20250702-282,2025-07-02,21:34:00,Pepperoni,Pizzas,10900,1
ORD-20241005-227,2024-10-05,19:33:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20230609-359,2023-06-09,17:31:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240322-226,2024-03-22,18:33:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240915-848,2024-09-15,18:06:00,Mechada Avocado,Burgers,12900,2
ORD-20230917-275,2023-09-17,19:15:00,Clásica,Burgers,11900,1
ORD-20230315-243,2023-03-15,21:23:00,Mechada Avocado,Burgers,12900,1
ORD-20230409-609,2023-04-09,18:43:00,Clásica,Burgers,11900,2
ORD-20250819-371,2025-08-19,19:25:00,Valenciano,Principales,16900,4
ORD-20250511-309,2025-05-11,22:06:00,Pepperoni,Pizzas,10900,1
ORD-20250702-666,2025-07-02,18:46:00,Pavlova (Papaya),Postres,5600,1
ORD-20250911-536,2025-09-11,19:19:00,Clásica,Burgers,11900,1
ORD-20251001-458,2025-10-01,22:01:00,Volcán de Chocolate,Postres,5600,1
ORD-20230508-436,2023-05-08,20:29:00,Mechada Avocado,Burgers,12900,1
ORD-20230109-456,2023-01-09,18:50:00,Rocca Avocado,Principales,25900,2
ORD-20230709-714,2023-07-09,21:24:00,Mechada Avocado,Burgers,12900,1
ORD-20230528-886,2023-05-28,18:35:00,Mechada Avocado,Burgers,12900,1
ORD-20251023-743,2025-10-23,19:31:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230819-230,2023-08-19,20:25:00,Pepperoni,Pizzas,10900,1
ORD-20240603-626,2024-06-03,19:59:00,Arancini,Entradas,11900,1
ORD-20250810-245,2025-08-10,23:27:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251215-301,2025-12-15,20:53:00,Valenciano,Principales,16900,2
ORD-20250127-617,2025-01-27,19:02:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230213-160,2023-02-13,20:09:00,Clásica,Burgers,11900,1
ORD-20251127-491,2025-11-27,20:36:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20250402-837,2025-04-02,17:56:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251224-911,2025-12-24,21:00:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250319-109,2025-03-19,19:25:00,Valenciano,Principales,16900,2
ORD-20230201-856,2023-02-01,19:48:00,Copa de Vino CS,Vinos,3900,1
ORD-20240202-281,2024-02-02,20:06:00,Tabla Estación,Tablas,38000,4
ORD-20231130-414,2023-11-30,20:07:00,Margarita,Pizzas,8900,1
ORD-20230913-565,2023-09-13,15:52:00,Clásica,Burgers,11900,1
ORD-20241016-868,2024-10-16,18:29:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250907-553,2025-09-07,18:48:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20250928-115,2025-09-28,21:16:00,Arancini,Entradas,11900,4
ORD-20240928-355,2024-09-28,23:52:00,Salmón Tando,Principales,18900,1
ORD-20230102-931,2023-01-02,21:38:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20241123-274,2024-11-23,21:02:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20240910-316,2024-09-10,21:27:00,Arancini,Entradas,11900,3
ORD-20251125-246,2025-11-25,23:03:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20230312-287,2023-03-12,23:46:00,Pepperoni,Pizzas,10900,1
ORD-20250620-547,2025-06-20,21:09:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20230414-286,2023-04-14,17:48:00,Valenciano,Principales,16900,1
ORD-20250902-803,2025-09-02,20:07:00,Rocca Avocado,Principales,25900,1
ORD-20240417-579,2024-04-17,20:20:00,Rocca Avocado,Principales,25900,3
ORD-20251209-236,2025-12-09,22:51:00,Arancini,Entradas,11900,4
ORD-20240404-531,2024-04-04,23:45:00,Volcán de Chocolate,Postres,5600,1
ORD-20230517-799,2023-05-17,21:17:00,Mechada Avocado,Burgers,12900,1
ORD-20240626-973,2024-06-26,22:25:00,Filete Trifolatti,Principales,23900,1
ORD-20240421-968,2024-04-21,22:03:00,Mechada Avocado,Burgers,12900,1
ORD-20240217-320,2024-02-17,16:06:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20250323-771,2025-03-23,22:14:00,Camarón a la Vista,Entradas,14900,1
ORD-20241203-250,2024-12-03,22:01:00,Salmón Tando,Principales,18900,1
ORD-20250321-907,2025-03-21,19:20:00,Margarita,Pizzas,8900,3
ORD-20240610-357,2024-06-10,20:14:00,Duo del Mar,Frío y Frescos,17900,1
ORD-20230302-358,2023-03-02,19:11:00,Mechada Avocado,Burgers,12900,1
ORD-20231226-172,2023-12-26,23:36:00,Clásica,Burgers,11900,1
ORD-20250415-471,2025-04-15,20:07:00,Salmón Tando,Principales,18900,1
ORD-20230318-467,2023-03-18,14:04:00,Arancini,Entradas,11900,1
ORD-20241116-960,2024-11-16,16:52:00,Rocca Avocado,Principales,25900,1
ORD-20250114-462,2025-01-14,20:06:00,Copa de Vino CS,Vinos,3900,1
ORD-20231126-469,2023-11-26,19:52:00,Mechada Avocado,Burgers,12900,1
ORD-20240910-646,2024-09-10,20:19:00,Rocca Avocado,Principales,25900,1
ORD-20231116-343,2023-11-16,20:24:00,Margarita,Pizzas,8900,2
ORD-20250127-455,2025-01-27,15:54:00,Pavlova (Papaya),Postres,5600,4
ORD-20231204-311,2023-12-04,21:04:00,Arancini,Entradas,11900,3
ORD-20230721-881,2023-07-21,17:23:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20231129-325,2023-11-29,16:04:00,Volcán de Chocolate,Postres,5600,2
ORD-20240723-580,2024-07-23,23:21:00,Margarita,Pizzas,8900,3
ORD-20241110-436,2024-11-10,22:08:00,Clásica,Burgers,11900,1
ORD-20240811-166,2024-08-11,21:01:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,3
ORD-20240605-752,2024-06-05,19:27:00,Clásica,Burgers,11900,1
ORD-20241021-730,2024-10-21,18:47:00,Mechada Avocado,Burgers,12900,2
ORD-20230226-513,2023-02-26,19:47:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20241016-845,2024-10-16,18:12:00,Tabla Estación,Tablas,38000,1
ORD-20240408-601,2024-04-08,17:48:00,Rocca Avocado,Principales,25900,1
ORD-20230814-162,2023-08-14,18:33:00,Arancini,Entradas,11900,1
ORD-20250806-422,2025-08-06,22:39:00,Pepperoni,Pizzas,10900,1
ORD-20230808-109,2023-08-08,17:45:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240916-395,2024-09-16,20:47:00,Tabla Estación,Tablas,38000,2
ORD-20250415-772,2025-04-15,18:13:00,Salmón Tando,Principales,18900,1
ORD-20230902-607,2023-09-02,19:23:00,Locos en su Emulsión,Entradas,25900,1
ORD-20240527-438,2024-05-27,20:58:00,Filete Trifolatti,Principales,23900,2
ORD-20240710-310,2024-07-10,20:42:00,Mechada Avocado,Burgers,12900,1
ORD-20240117-742,2024-01-17,20:54:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250623-597,2025-06-23,17:20:00,Camarón a la Vista,Entradas,14900,1
ORD-20250719-241,2025-07-19,18:55:00,Mechada Avocado,Burgers,12900,2
ORD-20250724-735,2025-07-24,16:24:00,Margarita,Pizzas,8900,1
ORD-20231210-753,2023-12-10,14:52:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240820-899,2024-08-20,17:28:00,Copa de Vino CS,Vinos,3900,1
ORD-20250725-704,2025-07-25,22:59:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20250521-290,2025-05-21,22:09:00,Valenciano,Principales,16900,1
ORD-20231214-717,2023-12-14,19:37:00,Pepperoni,Pizzas,10900,1
ORD-20250228-853,2025-02-28,21:59:00,Pepperoni,Pizzas,10900,1
ORD-20250228-898,2025-02-28,19:12:00,Valenciano,Principales,16900,1
ORD-20230602-501,2023-06-02,20:00:00,Rocca Avocado,Principales,25900,1
ORD-20240405-193,2024-04-05,22:09:00,Mechada Avocado,Burgers,12900,1
ORD-20230506-515,2023-05-06,17:07:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20231006-641,2023-10-06,19:29:00,Pepperoni,Pizzas,10900,1
ORD-20250314-352,2025-03-14,21:17:00,Pepperoni,Pizzas,10900,1
ORD-20240819-918,2024-08-19,20:57:00,Locos en su Emulsión,Entradas,25900,2
ORD-20241204-753,2024-12-04,21:56:00,Pavlova (Papaya),Postres,5600,1
ORD-20250930-244,2025-09-30,18:20:00,Locos en su Emulsión,Entradas,25900,1
ORD-20230512-205,2023-05-12,20:14:00,Rocca Avocado,Principales,25900,2
ORD-20251119-970,2025-11-19,19:49:00,Locos en su Emulsión,Entradas,25900,2
ORD-20241202-188,2024-12-02,19:39:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251203-583,2025-12-03,19:22:00,Copa de Vino CS,Vinos,3900,4
ORD-20231004-533,2023-10-04,17:11:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,1
ORD-20251213-748,2025-12-13,20:26:00,Margarita,Pizzas,8900,2
ORD-20250127-762,2025-01-27,19:56:00,Clásica,Burgers,11900,2
ORD-20250912-219,2025-09-12,18:34:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250120-506,2025-01-20,18:40:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20240715-516,2024-07-15,20:27:00,Camarón a la Vista,Entradas,14900,1
ORD-20251022-455,2025-10-22,18:00:00,Tartar de Jaiba con Locos,Frío y Frescos,19900,2
ORD-20250602-793,2025-06-02,23:30:00,Jugo de Pulpa,Bebidas,3000,2
ORD-20240421-802,2024-04-21,22:41:00,Clásica,Burgers,11900,4
ORD-20240425-606,2024-04-25,18:51:00,Jugo de Pulpa,Bebidas,3000,1
ORD-20240728-512,2024-07-28,17:32:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240406-112,2024-04-06,20:35:00,Arancini,Entradas,11900,1
ORD-20240722-670,2024-07-22,19:24:00,Cuatro Formaggi,Pizzas,14200,2
ORD-20240107-675,2024-01-07,18:55:00,Salmón Tando,Principales,18900,2
ORD-20251008-329,2025-10-08,19:46:00,Valenciano,Principales,16900,1
ORD-20250916-536,2025-09-16,18:29:00,Pepperoni,Pizzas,10900,2
ORD-20241231-696,2024-12-31,19:08:00,Valenciano,Principales,16900,1
ORD-20250106-975,2025-01-06,19:36:00,Duo del Mar,Frío y Frescos,17900,2
ORD-20230518-880,2023-05-18,20:51:00,Pepperoni,Pizzas,10900,1
ORD-20231206-204,2023-12-06,22:06:00,Filete Trifolatti,Principales,23900,2
ORD-20250807-475,2025-08-07,23:51:00,Valenciano,Principales,16900,4
ORD-20241124-658,2024-11-24,18:22:00,Pepperoni,Pizzas,10900,1
ORD-20240504-320,2024-05-04,20:50:00,Clásica,Burgers,11900,1
ORD-20250106-640,2025-01-06,18:46:00,Mechada Avocado,Burgers,12900,2
ORD-20240515-764,2024-05-15,20:10:00,Mechada Avocado,Burgers,12900,1
ORD-20240229-740,2024-02-29,15:49:00,Cuatro Formaggi,Pizzas,14200,1
ORD-20251119-363,2025-11-19,17:50:00,Pepperoni,Pizzas,10900,1
ORD-20230409-857,2023-04-09,21:32:00,Margarita,Pizzas,8900,1
ORD-20240125-971,2024-01-25,16:37:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250810-354,2025-08-10,18:42:00,Pepperoni,Pizzas,10900,1
ORD-20240210-835,2024-02-10,23:06:00,Pavlova (Papaya),Postres,5600,3
ORD-20240228-580,2024-02-28,21:38:00,Arancini,Entradas,11900,2
ORD-20240721-496,2024-07-21,21:57:00,Locos en su Emulsión,Entradas,25900,1
ORD-20250108-367,2025-01-08,20:38:00,Clásica,Burgers,11900,2
